##mmu	Mus musculus (mouse)
##Method: ID mapping (ensembl_gene_id)
##Summary:	285 succeed, 27 fail

#Query	Gene ID|Gene name|Hyperlink
                    	Inflammatory bowel disease (IBD)	KEGG PATHWAY	mmu05321
                    	TNF signaling pathway	KEGG PATHWAY	mmu04668
GO:                 	protein binding	Gene Ontology	GO:0005515
                    	inflammatory response	Gene Ontology	GO:0006954
                    	signal transduction	Gene Ontology	GO:0007165
                    	membrane	Gene Ontology	GO:0016020
                    	integral component of membrane	Gene Ontology	GO:0016021
                    	hydrolase activity	Gene Ontology	GO:0016787
                    	natural killer cell activation	Gene Ontology	GO:0030101
                    	positive regulation of interferon-gamma production	Gene Ontology	GO:0032729
                    	interleukin-18-mediated signaling pathway	Gene Ontology	GO:0035655
                    	interleukin-18 binding	Gene Ontology	GO:0042007
                    	interleukin-18 receptor activity	Gene Ontology	GO:0042008
                    	T-helper 1 cell differentiation	Gene Ontology	GO:0045063
                    	interleukin-18 receptor complex	Gene Ontology	GO:0045092
                    	NAD(P)+ nucleosidase activity	Gene Ontology	GO:0050135
                    	positive regulation of NF-kappaB transcription factor activity	Gene Ontology	GO:0051092
                    	NAD+ nucleotidase, cyclic ADP-ribose generating	Gene Ontology	GO:0061809
                    	negative regulation of cold-induced thermogenesis	Gene Ontology	GO:0120163
                    	positive regulation of NIK/NF-kappaB signaling	Gene Ontology	GO:1901224
                    	positive regulation of T-helper 1 cell cytokine production	Gene Ontology	GO:2000556
GOslim:             	signal transduction	Gene Ontology Slim	GO:0007165
////
Query:              	ENSMUSG00000029924
Gene:               	mmu:72144	Slc37a3, 2610507O21Rik, AU044904
Entrez Gene ID:      	72144
GO:                 	endoplasmic reticulum	Gene Ontology	GO:0005783
                    	carbohydrate transport	Gene Ontology	GO:0008643
                    	membrane	Gene Ontology	GO:0016020
                    	integral component of membrane	Gene Ontology	GO:0016021
                    	transmembrane transporter activity	Gene Ontology	GO:0022857
                    	integral component of endoplasmic reticulum membrane	Gene Ontology	GO:0030176
                    	transmembrane transport	Gene Ontology	GO:0055085
GOslim:             	intracellular	Gene Ontology Slim	GO:0005622
                    	cytoplasm	Gene Ontology Slim	GO:0005737
                    	endoplasmic reticulum	Gene Ontology Slim	GO:0005783
                    	transport	Gene Ontology Slim	GO:0006810
                    	transmembrane transporter activity	Gene Ontology Slim	GO:0022857
                    	organelle	Gene Ontology Slim	GO:0043226
                    	transmembrane transport	Gene Ontology Slim	GO:0055085
////
Query:              	ENSMUSG00000021572
Gene:               	mmu:74470	Cep72, 2610029E11Rik, 4933440J22Rik
Entrez Gene ID:      	74470
Pathway:            	Centrosome maturation	Reactome	R-MMU-380287
                    	AURKA Activation by TPX2	Reactome	R-MMU-8854518
                    	Regulation of PLK1 Activity at G2/M Transition	Reactome	R-MMU-2565942
                    	Recruitment of mitotic centrosome proteins and complexes	Reactome	R-MMU-380270
                    	Organelle biogenesis and maintenance	Reactome	R-MMU-1852241
                    	Mitotic Prometaphase	Reactome	R-MMU-68877
                    	Loss of Nlp from mitotic centrosomes	Reactome	R-MMU-380259
                    	Cell Cycle	Reactome	R-MMU-1640170
                    	Mitotic G2-G2/M phases	Reactome	R-MMU-453274
                    	Cilium Assembly	Reactome	R-MMU-5617833
                    	M Phase	Reactome	R-MMU-68886
                    	Anchoring of the basal body to the plasma membrane	Reactome	R-MMU-5620912
                    	Cell Cycle, Mitotic	Reactome	R-MMU-69278
                    	G2/M Transition	Reactome	R-MMU-69275
                    	Recruitment of NuMA to mitotic centrosomes	Reactome	R-MMU-380320
                    	Loss of proteins required for interphase microtubule organization from the centrosome	Reactome	R-MMU-380284
GO:                 	cytoplasm	Gene Ontology	GO:0005737
                    	centrosome	Gene Ontology	GO:0005813
                    	cytoskeleton	Gene Ontology	GO:0005856
                    	spindle organization	Gene Ontology	GO:0007051
                    	centriole replication	Gene Ontology	GO:0007099
                    	gamma-tubulin complex localization	Gene Ontology	GO:0033566
                    	centriolar satellite	Gene Ontology	GO:0034451
                    	identical protein binding	Gene Ontology	GO:0042802
                    	regulation of protein localization to centrosome	Gene Ontology	GO:1904779
GOslim:             	intracellular	Gene Ontology Slim	GO:0005622
                    	cytoplasm	Gene Ontology Slim	GO:0005737
                    	cytoskeleton	Gene Ontology Slim	GO:0005856
                    	organelle	Gene Ontology Slim	GO:0043226
////
Query:              	ENSMUSG00000062373
Gene:               	mmu:74868	Tmem65, 2610029O13Rik, 4930438D12Rik
Entrez Gene ID:      	74868
GO:                 	cardiac ventricle development	Gene Ontology	GO:0003231
                    	protein binding	Gene Ontology	GO:0005515
                    	mitochondrion	Gene Ontology	GO:0005739
                    	mitochondrial inner membrane	Gene Ontology	GO:0005743
                    	plasma membrane	Gene Ontology	GO:0005886
                    	intercalated disc	Gene Ontology	GO:0014704
                    	membrane	Gene Ontology	GO:0016020
                    	integral component of membrane	Gene Ontology	GO:0016021
                    	regulation of cardiac conduction	Gene Ontology	GO:1903779
GOslim:             	intracellular	Gene Ontology Slim	GO:0005622
                    	cytoplasm	Gene Ontology Slim	GO:0005737
                    	mitochondrion	Gene Ontology Slim	GO:0005739
                    	plasma membrane	Gene Ontology Slim	GO:0005886
                    	organelle	Gene Ontology Slim	GO:0043226
////
Query:              	ENSMUSG00000038593
Gene:               	mmu:654470	Tctn1, G730031O11Rik, Tect1
Entrez Gene ID:      	654470
Pathway:            	Organelle biogenesis and maintenance	Reactome	R-MMU-1852241
                    	Cilium Assembly	Reactome	R-MMU-5617833
                    	Anchoring of the basal body to the plasma membrane	Reactome	R-MMU-5620912
GO:                 	in utero embryonic development	Gene Ontology	GO:0001701
                    	neural tube formation	Gene Ontology	GO:0001841
                    	protein binding	Gene Ontology	GO:0005515
                    	extracellular region	Gene Ontology	GO:0005576
                    	extracellular space	Gene Ontology	GO:0005615
                    	cytoplasm	Gene Ontology	GO:0005737
                    	cytoskeleton	Gene Ontology	GO:0005856
                    	multicellular organism development	Gene Ontology	GO:0007275
                    	regulation of smoothened signaling pathway	Gene Ontology	GO:0008589
                    	membrane	Gene Ontology	GO:0016020
                    	somatic motor neuron differentiation	Gene Ontology	GO:0021523
                    	telencephalon development	Gene Ontology	GO:0021537
                    	dorsal/ventral neural tube patterning	Gene Ontology	GO:0021904
                    	central nervous system interneuron axonogenesis	Gene Ontology	GO:0021956
                    	cell projection organization	Gene Ontology	GO:0030030
                    	ciliary transition zone	Gene Ontology	GO:0035869
                    	MKS complex	Gene Ontology	GO:0036038
                    	cell projection	Gene Ontology	GO:0042995
                    	cilium assembly	Gene Ontology	GO:0060271
                    	protein localization to ciliary transition zone	Gene Ontology	GO:1904491
GOslim:             	extracellular region	Gene Ontology Slim	GO:0005576
                    	extracellular space	Gene Ontology Slim	GO:0005615
                    	intracellular	Gene Ontology Slim	GO:0005622
                    	cytoplasm	Gene Ontology Slim	GO:0005737
                    	cytoskeleton	Gene Ontology Slim	GO:0005856
                    	organelle	Gene Ontology Slim	GO:0043226
////
Query:              	ENSMUSG00000045709
Gene:               	mmu:76419	Smkr-ps, 1700023L04Rik
Entrez Gene ID:      	76419
////
Query:              	ENSMUSG00000030737
Gene:               	mmu:101488	Slco2b1, AI060904, AI852653, OATP-B, Slc21a9
Entrez Gene ID:      	101488
Pathway:            	Transport of vitamins, nucleosides, and related molecules	Reactome	R-MMU-425397
                    	Transport of organic anions	Reactome	R-MMU-879518
                    	Transport of small molecules	Reactome	R-MMU-382551
                    	SLC-mediated transmembrane transport	Reactome	R-MMU-425407
GO:                 	transporter activity	Gene Ontology	GO:0005215
                    	plasma membrane	Gene Ontology	GO:0005886
                    	integral component of plasma membrane	Gene Ontology	GO:0005887
                    	ion transport	Gene Ontology	GO:0006811
                    	organic anion transmembrane transporter activity	Gene Ontology	GO:0008514
                    	basal plasma membrane	Gene Ontology	GO:0009925
                    	bile acid transmembrane transporter activity	Gene Ontology	GO:0015125
                    	sodium-independent organic anion transmembrane transporter activity	Gene Ontology	GO:0015347
                    	organic anion transport	Gene Ontology	GO:0015711
                    	bile acid and bile salt transport	Gene Ontology	GO:0015721
                    	membrane	Gene Ontology	GO:0016020
                    	integral component of membrane	Gene Ontology	GO:0016021
                    	apical plasma membrane	Gene Ontology	GO:0016324
                    	sodium-independent organic anion transport	Gene Ontology	GO:0043252
                    	transmembrane transport	Gene Ontology	GO:0055085
                    	sodium-independent icosanoid transport	Gene Ontology	GO:0071718
GOslim:             	plasma membrane	Gene Ontology Slim	GO:0005886
                    	transport	Gene Ontology Slim	GO:0006810
                    	transmembrane transport	Gene Ontology Slim	GO:0055085
////
Query:              	ENSMUSG00000049764
Gene:               	mmu:64453	Zfp280b, D10Jhu82e, Suhw2
Entrez Gene ID:      	64453
GO:                 	DNA binding	Gene Ontology	GO:0003677
                    	DNA-binding transcription factor activity	Gene Ontology	GO:0003700
                    	nucleus	Gene Ontology	GO:0005634
                    	regulation of transcription, DNA-templated	Gene Ontology	GO:0006355
////
Query:              	ENSMUSG00000027799
Gene:               	mmu:26422	Nbea, Lyst2, mKIAA1544
Entrez Gene ID:      	26422
GO:                 	nucleus	Gene Ontology	GO:0005634
                    	trans-Golgi network	Gene Ontology	GO:0005802
                    	cytosol	Gene Ontology	GO:0005829
